year,AverageTemperature
1970,27.586916666666667
1971,26.908083333333334
1972,27.410583333333335
1973,27.241833333333332
1974,26.44775
1975,26.856166666666667
1976,26.991333333333333
1977,26.974833333333333
1978,26.896083333333333
1979,27.188166666666667
1980,27.322499999999998
1981,27.4635
1982,27.367916666666666
1983,28.073
1984,27.152916666666666
1985,26.61616666666667
1986,26.96
1987,27.790583333333334
1988,27.408
1989,27.05975
1990,27.654833333333332
1991,27.335333333333335
1992,27.583166666666667
1993,28.1805
1994,27.529833333333332
1995,27.515
1996,27.601333333333333
1997,27.854666666666667
1998,28.763583333333333
1999,27.640833333333333
2000,27.495166666666666
2001,27.692833333333333
2002,27.853083333333334
2003,27.862833333333334
2004,27.721083333333333
2005,28.171
2006,27.759916666666665
2007,27.920083333333334
2008,27.53625
2009,27.385416666666668
2010,28.179166666666667
2011,27.363166666666665
2012,28.208916666666667
2013,27.611833333333333
1832,23.045333333333332
1833,24.109666666666666
1834,23.267333333333333
1835,22.7275
1836,22.907916666666665
1837,22.288083333333333
1838,22.810916666666667
1839,22.540333333333333
1840,23.316
1841,22.965166666666665
1842,23.409166666666668
1843,23.550833333333333
1844,24.7775823525
1845,24.979888235
1846,25.182194118333335
1847,25.3845
1848,25.586805881666667
1849,25.789111765
1850,25.9914176475
1851,23.533583333333333
1852,23.738500000000002
1853,23.761
1854,23.827916666666667
1855,23.88575
1856,22.83383333333333
1857,23.458833333333335
1858,22.37441666666667
1859,23.04025
1860,23.908916666666666
1861,23.041416666666667
1862,23.035833333333333
1863,22.952083333333334
1864,23.024583333333332
1865,22.893916666666666
1866,23.09925
1867,23.264499999999998
1868,24.316583333333334
1869,24.19975
1870,24.224666666666668
1871,23.84425
1872,23.753166666666665
1873,23.942333333333334
1874,23.231083333333334
1875,22.854916666666668
1876,23.04825
1877,23.800916666666666
1878,24.304083333333335
1879,22.841333333333335
1880,24.011666666666667
1881,23.289083333333334
1882,22.65075
1883,22.983333333333334
1884,22.845166666666668
1885,23.753166666666665
1886,22.943916666666667
1887,23.4885
1888,23.817166666666665
1889,24.1665
1890,23.378916666666665
1891,23.552083333333332
1892,23.395416666666666
1893,22.684833333333334
1894,23.61625
1895,23.357166666666668
1896,23.35075
1897,23.312833333333334
1898,23.539583333333333
1899,23.948833333333333
1900,23.482
1901,23.071
1902,23.99425
1903,23.733833333333333
1904,23.171
1905,23.835166666666666
1906,23.742
1907,23.35875
1908,23.574583333333333
1909,23.333833333333335
1910,23.31025
1911,23.35575
1912,23.481083333333334
1913,23.719833333333334
1914,24.28483333333333
1915,24.063666666666666
1916,23.517583333333334
1917,22.615333333333332
1918,23.259333333333334
1919,23.734
1920,23.644750000000002
1921,23.411
1922,23.914583333333333
1923,23.846583333333335
1924,23.24908333333333
1925,23.485
1926,23.827416666666668
1927,23.666
1928,24.088083333333334
1929,23.801333333333332
1930,24.041666666666668
1931,23.54025
1932,24.22625
1933,23.012999999999998
1934,23.791916666666665
1935,23.89175
1936,24.019666666666666
1937,23.613416666666666
1938,23.919083333333333
1939,23.9505
1940,24.174916666666668
1941,24.21875
1942,23.857916666666668
1943,23.5395
1944,23.848
1945,23.6085
1946,24.344333333333335
1947,23.625083333333333
1948,24.0175
1949,23.56416666666667
1950,24.03275
1951,23.254083333333334
1952,23.96775
1953,24.010083333333334
1954,24.223
1955,23.61766666666667
1956,23.474583333333335
1957,23.972916666666666
1958,24.616583333333335
1959,24.61475
1960,23.80075
1961,24.636
1962,23.439333333333334
1963,24.292333333333332
1964,23.46633333333333
1965,24.303083333333333
1966,24.358999999999998
1967,24.204083333333333
1968,23.295083333333334
1969,24.145083333333332
1970,24.058500000000002
1971,24.0015
1972,24.410833333333333
1973,24.375083333333333
1974,23.9235
1975,23.568166666666666
1976,23.765666666666668
1977,24.638666666666666
1978,24.005833333333335
1979,23.611333333333334
1980,24.3485
1981,24.018166666666666
1982,24.018166666666666
1983,24.144083333333334
1984,24.61675
1985,24.096
1986,24.754666666666665
1987,24.54525
1988,24.00125
1989,24.067
1990,24.642583333333334
1991,24.250333333333334
1992,24.23575
1993,24.65475
1994,24.71441666666667
1995,24.770083333333332
1996,24.279833333333332
1997,24.713416666666667
1998,24.77825
1999,24.008916666666668
2000,24.363083333333332
2001,24.989083333333333
2002,25.176666666666666
2003,24.896
2004,24.23825
2005,24.792916666666667
2006,24.571916666666667
2007,24.775083333333335
2008,24.260333333333335
2009,24.983583333333332
2010,24.95275
2011,24.31983333333333
2012,24.838416666666667
2013,24.915055555555558
1832,18.937833333333334
1833,19.926
1834,19.210166666666666
1835,18.619083333333332
1836,18.838
1837,18.27616666666667
1838,18.722833333333334
1839,18.517833333333332
1840,19.202666666666666
1841,18.88675
1842,19.320083333333333
1843,19.45775
1844,22.46272353
1845,22.548982353333333
1846,22.635241175833333
1847,22.7215
1848,22.807758824166665
1849,22.89401764666667
1850,22.98027647
1851,19.436833333333333
1852,19.596916666666665
1853,19.609583333333333
1854,19.696416666666668
1855,19.699916666666667
1856,18.7945
1857,19.386416666666666
1858,18.3925
1859,19.045416666666668
1860,19.727083333333333
1861,18.990166666666667
1862,19.009666666666668
1863,18.905833333333334
1864,18.988166666666668
1865,18.95341666666667
1866,19.096583333333335
1867,19.2125
1868,20.163666666666668
1869,20.006666666666668
1870,20.034916666666668
1871,19.654583333333335
1872,19.631666666666668
1873,19.844916666666666
1874,19.068166666666666
1875,18.759999999999998
1876,19.000083333333333
1877,19.832416666666667
1878,20.024916666666666
1879,18.775666666666666
1880,19.730583333333335
1881,19.233416666666667
1882,18.618583333333333
1883,18.927
1884,18.856083333333334
1885,19.801833333333335
1886,18.929916666666667
1887,19.44925
1888,20.1165
1889,20.031166666666667
1890,19.16658333333333
1891,19.562583333333333
1892,19.17175
1893,18.491833333333332
1894,19.47975
1895,19.43375
1896,19.45375
1897,19.51425
1898,19.5385
1899,20.087666666666667
1900,19.712583333333335
1901,19.15
1902,19.874666666666666
1903,19.440583333333333
1904,19.021
1905,19.61225
1906,19.492083333333333
1907,19.175916666666666
1908,19.221333333333334
1909,18.98175
1910,19.153666666666666
1911,19.022
1912,19.31875
1913,19.724666666666668
1914,20.37425
1915,20.119333333333334
1916,19.53
1917,18.433583333333335
1918,19.240416666666665
1919,19.878
1920,19.564166666666665
1921,19.367916666666666
1922,19.851166666666668
1923,19.582166666666666
1924,19.133333333333333
1925,19.520833333333332
1926,19.7775
1927,19.563666666666666
1928,20.079166666666666
1929,19.696416666666668
1930,20.087583333333335
1931,19.350833333333334
1932,20.183666666666667
1933,18.969083333333334
1934,19.867083333333333
1935,19.725416666666668
1936,20.006
1937,19.49925
1938,19.82775
1939,19.926833333333335
1940,20.34883333333333
1941,20.177416666666666
1942,19.680833333333332
1943,19.625833333333333
1944,19.985333333333333
1945,19.56983333333333
1946,19.91225
1947,19.24925
1948,19.638416666666668
1949,19.4035
1950,19.852916666666665
1951,19.316583333333334
1952,19.9105
1953,19.964583333333334
1954,20.203416666666666
1955,19.5525
1956,19.255666666666666
1957,19.66658333333333
1958,20.326166666666666
1959,20.493666666666666
1960,19.675
1961,20.566166666666668
1962,19.09175
1963,20.395166666666668
1964,19.249166666666667
1965,19.998583333333332
1966,20.132916666666667
1967,20.158083333333334
1968,19.164916666666667
1969,20.141
1970,20.062416666666667
1971,19.77525
1972,20.134916666666665
1973,20.205833333333334
1974,19.666166666666665
1975,19.82025
1976,19.48325
1977,20.84016666666667
1978,19.939833333333333
1979,19.67866666666667
1980,20.281
1981,19.897333333333332
1982,19.951999999999998
1983,20.062416666666667
1984,20.557666666666666
1985,20.07
1986,20.489916666666666
1987,20.338833333333334
1988,19.9345
1989,19.661166666666666
1990,20.291416666666667
1991,20.133
1992,20.210833333333333
1993,20.488416666666666
1994,20.771
1995,20.608583333333332
1996,20.176083333333334
1997,20.77125
1998,20.71475
1999,20.044416666666667
2000,20.316666666666666
2001,20.964
2002,21.304
2003,20.755666666666666
2004,20.04825
2005,20.783166666666666
2006,20.603916666666667
2007,20.933416666666666
2008,20.220666666666666
2009,20.775583333333334
2010,20.716583333333332
2011,20.330083333333334
2012,21.018916666666666
2013,20.270666666666667
1832,23.830833333333334
1833,24.600166666666667
1834,24.246833333333335
1835,23.510416666666664
1836,23.839083333333335
1837,23.44325
1838,23.67125
1839,23.654166666666665
1840,24.078333333333333
1841,23.863666666666667
1842,24.266416666666668
1843,24.392416666666666
1844,26.029529411666665
1845,26.056352940833335
1846,26.083176470833333
1847,26.11
1848,26.136823529166666
1849,26.163647059166667
1850,26.190470588333334
1851,24.340166666666665
1852,24.376416666666668
1853,24.376833333333334
1854,24.514083333333332
1855,24.56875
1856,23.8645
1857,23.99641666666667
1858,23.774333333333335
1859,24.187416666666667
1860,24.47625
1861,23.980583333333335
1862,23.75358333333333
1863,24.08416666666667
1864,23.99175
1865,23.98825
1866,24.154666666666667
1867,24.375166666666665
1868,24.672416666666667
1869,24.80216666666667
1870,24.648416666666666
1871,24.47825
1872,24.40175
1873,24.62575
1874,24.426083333333334
1875,23.9015
1876,24.06491666666667
1877,24.595499999999998
1878,25.15983333333333
1879,24.07425
1880,24.621416666666665
1881,24.2695
1882,23.946666666666665
1883,23.999
1884,23.77225
1885,24.370833333333334
1886,23.99191666666667
1887,24.235583333333334
1888,24.46425
1889,24.757583333333333
1890,24.232
1891,24.267333333333333
1892,24.222833333333334
1893,23.895583333333335
1894,24.449583333333333
1895,24.16075
1896,24.246916666666667
1897,24.10875
1898,24.53925
1899,24.172666666666665
1900,24.657
1901,24.373083333333334
1902,24.639
1903,24.589833333333335
1904,23.85075
1905,24.644166666666667
1906,24.332
1907,24.392166666666668
1908,24.860166666666668
1909,24.55708333333333
1910,24.453166666666668
1911,24.50241666666667
1912,24.50725
1913,24.693916666666667
1914,24.376
1915,24.715833333333332
1916,24.233083333333333
1917,23.973916666666668
1918,24.195083333333333
1919,24.417166666666667
1920,24.399833333333333
1921,24.347833333333334
1922,24.611250000000002
1923,24.560666666666666
1924,24.45175
1925,24.565083333333334
1926,24.671
1927,24.83975
1928,24.753583333333335
1929,24.694
1930,24.544
1931,24.733333333333334
1932,24.80875
1933,24.438583333333334
1934,24.58875
1935,24.909583333333334
1936,24.653083333333335
1937,24.891666666666666
1938,24.929583333333333
1939,24.975583333333333
1940,24.83975
1941,24.99908333333333
1942,24.819333333333333
1943,24.25175
1944,24.386083333333332
1945,24.5245
1946,24.990083333333335
1947,24.73725
1948,24.685166666666667
1949,24.604916666666668
1950,24.559083333333334
1951,24.633666666666667
1952,25.0645
1953,24.867916666666666
1954,24.78025
1955,24.621916666666667
1956,24.663416666666667
1957,24.677500000000002
1958,25.1535
1959,25.316916666666668
1960,24.974916666666665
1961,24.8755
1962,24.74225
1963,24.857
1964,24.673583333333333
1965,24.910083333333333
1966,24.792666666666666
1967,24.77475
1968,24.230666666666668
1969,25.031583333333334
1970,24.856333333333332
1971,24.944333333333333
1972,25.257583333333333
1973,25.659416666666665
1974,24.8095
1975,24.751083333333334
1976,24.836333333333332
1977,25.046666666666667
1978,24.727583333333335
1979,24.769416666666668
1980,24.924166666666668
1981,24.70625
1982,25.051666666666666
1983,25.364416666666667
1984,25.395166666666668
1985,24.87925
1986,25.058666666666667
1987,25.655
1988,25.1845
1989,25.103
1990,25.293166666666664
1991,25.0575
1992,24.970166666666668
1993,25.410833333333333
1994,25.4185
1995,25.650666666666666
1996,25.451916666666666
1997,25.201416666666667
1998,26.077833333333334
1999,25.32325
2000,25.351666666666667
2001,25.592916666666667
2002,25.5605
2003,25.67575
2004,25.365833333333335
2005,25.69708333333333
2006,25.4095
2007,25.438416666666665
2008,25.54375
2009,25.99975
2010,25.776916666666665
2011,25.283666666666665
2012,25.648333333333333
2013,25.89922222222222
1796,26.615833333333335
1797,26.531333333333333
1798,26.879333333333335
1799,26.870333333333335
1800,26.794333333333334
1801,26.814333333333334
1802,27.2165
1803,26.96775
1804,27.268916666666666
1805,26.889499999999998
1806,26.808083333333332
1807,26.25
1808,24.918270493333335
1809,24.023385245
1810,23.1285
1811,22.233614755
1812,21.338729506666667
1813,26.148333333333333
1814,26.03654166666667
1815,25.674666666666667
1816,25.320666666666668
1817,25.449583333333333
1818,25.861333333333334
1819,25.434916666666666
1820,25.6755
1821,26.435416666666665
1822,26.566416666666665
1823,26.245166666666666
1824,26.883833333333335
1825,26.693583333333333
1826,26.70491666666667
1827,26.941416666666665
1828,26.487083333333334
1829,26.295166666666667
1830,26.653916666666667
1831,26.016083333333334
1832,26.222291666666667
1833,26.44475
1834,26.37075
1835,25.423833333333334
1836,26.16775
1837,26.034666666666666
1838,26.00925
1839,26.123916666666666
1840,26.477416666666667
1841,26.918083333333332
1842,26.361
1843,26.381666666666668
1844,25.957416666666667
1845,25.8975
1846,26.209
1847,25.853416666666668
1848,26.0865
1849,26.136916666666668
1850,26.362166666666667
1851,26.452083333333334
1852,26.237666666666666
1853,26.584833333333332
1854,26.589666666666666
1855,26.506833333333333
1856,26.146083333333333
1857,25.915916666666668
1858,26.523333333333333
1859,26.4915
1860,26.259
1861,26.181916666666666
1862,25.489833333333333
1863,26.301666666666666
1864,26.16
1865,26.625166666666665
1866,26.7365
1867,26.583583333333333
1868,26.218583333333335
1869,25.954583333333332
1870,26.058833333333332
1871,26.493166666666667
1872,26.50133333333333
1873,26.579083333333333
1874,26.43991666666667
1875,26.162333333333333
1876,26.28183333333333
1877,26.65025
1878,27.379416666666668
1879,26.697583333333334
1880,26.367583333333332
1881,26.540583333333334
1882,26.45675
1883,26.290916666666668
1884,25.98966666666667
1885,26.500166666666665
1886,26.534416666666665
1887,26.326416666666667
1888,26.727166666666665
1889,26.800666666666665
1890,26.337583333333335
1891,26.643833333333333
1892,26.24875
1893,25.98625
1894,26.584666666666667
1895,26.75658333333333
1896,26.845666666666666
1897,27.005333333333333
1898,26.692083333333333
1899,26.583166666666667
1900,27.06925
1901,26.949583333333333
1902,26.90825
1903,26.66375
1904,26.244416666666666
1905,26.489583333333332
1906,27.051916666666667
1907,26.61175
1908,26.620166666666666
1909,26.76775
1910,26.616583333333335
1911,26.5205
1912,26.67525
1913,26.542166666666667
1914,26.479416666666665
1915,26.860583333333334
1916,26.461916666666667
1917,26.409416666666665
1918,26.444
1919,27.0855
1920,26.863333333333333
1921,26.690833333333334
1922,26.803833333333333
1923,26.66
1924,26.8745
1925,26.521333333333335
1926,27.048833333333334
1927,26.67425
1928,26.96816666666667
1929,27.025083333333335
1930,26.902916666666666
1931,27.305666666666667
1932,26.935416666666665
1933,26.84975
1934,26.670416666666668
1935,26.878166666666665
1936,26.798333333333332
1937,26.871333333333332
1938,26.797
1939,26.92825
1940,26.764499999999998
1941,27.198333333333334
1942,27.196666666666665
1943,26.793083333333335
1944,27.137
1945,26.911083333333334
1946,26.9335
1947,27.14666666666667
1948,26.77316666666667
1949,26.922666666666668
1950,26.734083333333334
1951,27.044416666666667
1952,27.19225
1953,27.1845
1954,27.12741666666667
1955,26.646250000000002
1956,26.750416666666666
1957,27.27625
1958,27.387833333333333
1959,27.321166666666667
1960,27.387083333333333
1961,27.0525
1962,27.0965
1963,27.072916666666668
1964,27.09241666666667
1965,27.007083333333334
1966,27.532833333333333
1967,27.068916666666667
1968,27.07875
1969,27.193583333333333
1970,27.146916666666666
1971,26.5315
1972,27.008416666666665
1973,27.031083333333335
1974,26.8045
1975,26.83675
1976,26.728083333333334
1977,27.20375
1978,27.246833333333335
1979,27.598333333333333
1980,27.450833333333332
1981,26.996833333333335
