year,AverageTemperature,Latitude,Longitude
1885,25.323333333333334,23.31,90.0
1886,25.394833333333334,23.31,90.0
1887,25.113166666666668,23.31,90.0
1888,25.245166666666666,23.31,90.0
1889,25.848,23.31,90.0
1890,25.209833333333332,23.31,90.0
1891,25.289333333333335,23.31,90.0
1892,25.37366666666667,23.31,90.0
1893,24.551083333333334,23.31,90.0
1894,25.440833333333334,23.31,90.0
1895,25.386333333333333,23.31,90.0
1896,25.8385,23.31,90.0
1897,25.886666666666667,23.31,90.0
1898,25.484833333333334,23.31,90.0
1899,25.291166666666665,23.31,90.0
1900,25.942166666666665,23.31,90.0
1901,25.722416666666668,23.31,90.0
1902,25.426916666666667,23.31,90.0
1903,25.594250000000002,23.31,90.0
1904,25.335083333333333,23.31,90.0
1905,24.751666666666665,23.31,90.0
1906,25.511583333333334,23.31,90.0
1907,25.375583333333335,23.31,90.0
1908,25.51975,23.31,90.0
1909,25.60183333333333,23.31,90.0
1910,25.18225,23.31,90.0
1911,25.2245,23.31,90.0
1912,25.394666666666666,23.31,90.0
1913,25.112166666666667,23.31,90.0
1914,25.279666666666667,23.31,90.0
1915,25.803333333333335,23.31,90.0
1916,25.5625,23.31,90.0
1917,25.221666666666668,23.31,90.0
1918,25.12875,23.31,90.0
1919,25.6365,23.31,90.0
1920,25.56875,23.31,90.0
1921,25.488583333333334,23.31,90.0
1922,25.770416666666666,23.31,90.0
1923,25.565166666666666,23.31,90.0
1924,25.918666666666667,23.31,90.0
1925,25.175250000000002,23.31,90.0
1926,25.514666666666667,23.31,90.0
1927,25.44575,23.31,90.0
1928,25.701083333333333,23.31,90.0
1929,25.441833333333335,23.31,90.0
1930,25.373166666666666,23.31,90.0
1931,25.77316666666667,23.31,90.0
1932,25.85125,23.31,90.0
1933,25.431166666666666,23.31,90.0
1934,25.4765,23.31,90.0
1935,25.707916666666666,23.31,90.0
1936,25.579166666666666,23.31,90.0
1937,25.325333333333333,23.31,90.0
1938,25.708333333333332,23.31,90.0
1939,25.934416666666667,23.31,90.0
1940,25.668916666666668,23.31,90.0
1941,25.933583333333335,23.31,90.0
1942,25.88275,23.31,90.0
1943,25.647666666666666,23.31,90.0
1944,25.6325,23.31,90.0
1945,25.44525,23.31,90.0
1946,25.624666666666666,23.31,90.0
1947,25.877583333333334,23.31,90.0
1948,25.731416666666668,23.31,90.0
1949,25.355249999999998,23.31,90.0
1950,25.706416666666666,23.31,90.0
1951,26.047833333333333,23.31,90.0
1952,25.84875,23.31,90.0
1953,26.059083333333334,23.31,90.0
1954,25.858166666666666,23.31,90.0
1955,25.740166666666667,23.31,90.0
1956,25.6335,23.31,90.0
1957,25.946666666666665,23.31,90.0
1958,26.5335,23.31,90.0
1959,25.624833333333335,23.31,90.0
1960,26.110583333333334,23.31,90.0
1961,25.722,23.31,90.0
1962,25.70775,23.31,90.0
1963,25.8155,23.31,90.0
1964,26.050083333333333,23.31,90.0
1965,25.753333333333334,23.31,90.0
1966,26.174666666666667,23.31,90.0
1967,25.7035,23.31,90.0
1968,25.665333333333333,23.31,90.0
1969,25.910416666666666,23.31,90.0
1970,25.902916666666666,23.31,90.0
1971,25.270916666666665,23.31,90.0
1972,25.887583333333332,23.31,90.0
1973,25.91325,23.31,90.0
1974,25.68025,23.31,90.0
1975,25.768583333333332,23.31,90.0
1976,25.935833333333335,23.31,90.0
1977,25.805833333333332,23.31,90.0
1978,25.71625,23.31,90.0
1979,26.4455,23.31,90.0
1980,25.992916666666666,23.31,90.0
1981,25.52241666666667,23.31,90.0
1982,25.796833333333332,23.31,90.0
1983,25.803333333333335,23.31,90.0
1984,25.700916666666668,23.31,90.0
1985,26.162666666666667,23.31,90.0
1986,26.030833333333334,23.31,90.0
1987,26.398666666666667,23.31,90.0
1988,26.367666666666665,23.31,90.0
1989,26.04525,23.31,90.0
1990,25.97825,23.31,90.0
1991,25.84766666666667,23.31,90.0
1992,25.857416666666666,23.31,90.0
1993,25.733666666666668,23.31,90.0
1994,25.90625,23.31,90.0
1995,26.08716666666667,23.31,90.0
1996,26.152250000000002,23.31,90.0
1997,25.551833333333335,23.31,90.0
1998,26.12858333333333,23.31,90.0
1999,26.314166666666665,23.31,90.0
2000,25.90525,23.31,90.0
2001,25.93125,23.31,90.0
2002,26.095,23.31,90.0
2003,25.927416666666666,23.31,90.0
2004,26.136083333333332,23.31,90.0
2005,26.193333333333335,23.31,90.0
2006,26.440416666666668,23.31,90.0
2007,25.951333333333334,23.31,90.0
2008,26.0045,23.31,90.0
2009,26.535583333333335,23.31,90.0
2010,26.64816666666667,23.31,90.0
2011,25.80325,23.31,90.0
2012,26.283583333333333,23.31,90.0
2013,26.503444444444444,23.31,90.0
1832,20.30741666666667,20.09,44.36
1833,21.29,20.09,44.36
1834,20.583166666666667,20.09,44.36
1835,19.98875,20.09,44.36
1836,20.210250000000002,20.09,44.36
1837,19.65266666666667,20.09,44.36
1838,20.093833333333333,20.09,44.36
1839,19.893583333333332,20.09,44.36
1840,20.571666666666665,20.09,44.36
1841,20.258416666666665,20.09,44.36
1842,20.691166666666668,20.09,44.36
1843,20.828416666666666,20.09,44.36
1844,22.872429411666666,20.09,44.36
1845,22.930452940833334,20.09,44.36
1846,22.988476470833334,20.09,44.36
1847,23.0465,20.09,44.36
1848,23.104523529166666,20.09,44.36
1849,23.162547059166666,20.09,44.36
1850,23.220570588333334,20.09,44.36
1851,20.800833333333333,20.09,44.36
1852,20.96025,20.09,44.36
1853,20.975833333333334,20.09,44.36
1854,21.064083333333333,20.09,44.36
1855,21.103083333333334,20.09,44.36
1856,20.136083333333332,20.09,44.36
1857,20.621,20.09,44.36
1858,19.786416666666668,20.09,44.36
1859,20.43,20.09,44.36
1860,21.130666666666666,20.09,44.36
1861,20.342583333333334,20.09,44.36
1862,20.30375,20.09,44.36
1863,20.333333333333332,20.09,44.36
1864,20.328166666666668,20.09,44.36
1865,20.236250000000002,20.09,44.36
1866,20.4355,20.09,44.36
1867,20.60725,20.09,44.36
1868,21.461083333333335,20.09,44.36
1869,21.401666666666667,20.09,44.36
1870,21.377,20.09,44.36
1871,21.071416666666668,20.09,44.36
1872,20.996333333333332,20.09,44.36
1873,21.217083333333335,20.09,44.36
1874,20.576833333333333,20.09,44.36
1875,20.142666666666667,20.09,44.36
1876,20.392416666666666,20.09,44.36
1877,21.126833333333334,20.09,44.36
1878,21.551916666666667,20.09,44.36
1879,20.197583333333334,20.09,44.36
1880,21.17941666666667,20.09,44.36
1881,20.611666666666668,20.09,44.36
1882,20.053,20.09,44.36
1883,20.289666666666665,20.09,44.36
1884,20.169,20.09,44.36
1885,21.050583333333336,20.09,44.36
1886,20.30525,20.09,44.36
1887,20.796416666666666,20.09,44.36
1888,21.165583333333334,20.09,44.36
1889,21.40475,20.09,44.36
1890,20.63041666666667,20.09,44.36
1891,20.825666666666667,20.09,44.36
1892,20.6175,20.09,44.36
1893,20.011333333333333,20.09,44.36
1894,20.888583333333333,20.09,44.36
1895,20.671833333333332,20.09,44.36
1896,20.7035,20.09,44.36
1897,20.65175,20.09,44.36
1898,20.89825,20.09,44.36
1899,21.169249999999998,20.09,44.36
1900,20.942,20.09,44.36
1901,20.736916666666666,20.09,44.36
1902,21.237166666666667,20.09,44.36
1903,20.999916666666667,20.09,44.36
1904,20.0305,20.09,44.36
1905,21.2855,20.09,44.36
1906,20.930833333333332,20.09,44.36
1907,20.634,20.09,44.36
1908,20.945083333333333,20.09,44.36
1909,20.564083333333333,20.09,44.36
1910,20.80675,20.09,44.36
1911,20.702749999999998,20.09,44.36
1912,20.72975,20.09,44.36
1913,21.039,20.09,44.36
1914,21.457583333333332,20.09,44.36
1915,21.455083333333334,20.09,44.36
1916,20.830666666666666,20.09,44.36
1917,20.017,20.09,44.36
1918,20.515083333333333,20.09,44.36
1919,20.906833333333335,20.09,44.36
1920,20.790583333333334,20.09,44.36
1921,20.647166666666667,20.09,44.36
1922,21.15125,20.09,44.36
1923,20.7945,20.09,44.36
1924,20.699666666666666,20.09,44.36
1925,20.7715,20.09,44.36
1926,21.05425,20.09,44.36
1927,21.13158333333333,20.09,44.36
1928,21.43225,20.09,44.36
1929,21.121083333333335,20.09,44.36
1930,21.266750000000002,20.09,44.36
1931,20.993166666666667,20.09,44.36
1932,21.54083333333333,20.09,44.36
1933,20.4845,20.09,44.36
1934,21.108249999999998,20.09,44.36
1935,21.270583333333335,20.09,44.36
1936,21.372166666666665,20.09,44.36
1937,21.04075,20.09,44.36
1938,21.256833333333333,20.09,44.36
1939,21.385833333333334,20.09,44.36
1940,21.4675,20.09,44.36
1941,21.488583333333334,20.09,44.36
1942,21.16,20.09,44.36
1943,20.736583333333332,20.09,44.36
1944,21.099833333333333,20.09,44.36
1945,20.766333333333332,20.09,44.36
1946,21.548083333333334,20.09,44.36
1947,20.843666666666667,20.09,44.36
1948,21.1415,20.09,44.36
1949,20.725833333333334,20.09,44.36
1950,21.114833333333333,20.09,44.36
1951,21.1295,20.09,44.36
1952,21.137999999999998,20.09,44.36
1953,21.167833333333334,20.09,44.36
1954,21.646083333333333,20.09,44.36
1955,20.946583333333333,20.09,44.36
1956,20.671583333333334,20.09,44.36
1957,20.961916666666667,20.09,44.36
1958,21.4925,20.09,44.36
1959,21.902749999999997,20.09,44.36
1960,21.025583333333334,20.09,44.36
1961,21.6925,20.09,44.36
1962,20.736583333333332,20.09,44.36
1963,21.951,20.09,44.36
1964,20.731083333333334,20.09,44.36
1965,21.31925,20.09,44.36
1966,21.40825,20.09,44.36
1967,21.529,20.09,44.36
1968,20.51125,20.09,44.36
1969,21.662166666666668,20.09,44.36
1970,21.427083333333332,20.09,44.36
1971,21.021166666666666,20.09,44.36
1972,21.606083333333334,20.09,44.36
1973,21.868,20.09,44.36
1974,21.136083333333332,20.09,44.36
1975,20.925833333333333,20.09,44.36
1976,21.072416666666665,20.09,44.36
1977,21.677,20.09,44.36
1978,20.942333333333334,20.09,44.36
1979,20.872333333333334,20.09,44.36
1980,21.62875,20.09,44.36
1981,21.1895,20.09,44.36
1982,21.497833333333332,20.09,44.36
1983,21.483666666666668,20.09,44.36
1984,22.136916666666668,20.09,44.36
1985,21.39425,20.09,44.36
1986,21.836666666666666,20.09,44.36
1987,22.053833333333333,20.09,44.36
1988,21.627,20.09,44.36
1989,21.132833333333334,20.09,44.36
1990,21.876666666666665,20.09,44.36
1991,21.42975,20.09,44.36
1992,21.3545,20.09,44.36
1993,21.941416666666665,20.09,44.36
1994,21.912916666666668,20.09,44.36
1995,22.071666666666665,20.09,44.36
1996,21.561083333333332,20.09,44.36
1997,21.905166666666666,20.09,44.36
1998,22.35225,20.09,44.36
1999,21.58983333333333,20.09,44.36
2000,21.694916666666668,20.09,44.36
2001,22.1415,20.09,44.36
2002,22.497333333333334,20.09,44.36
2003,22.078916666666665,20.09,44.36
2004,21.588583333333332,20.09,44.36
2005,22.054666666666666,20.09,44.36
2006,21.817916666666665,20.09,44.36
2007,22.189333333333334,20.09,44.36
2008,21.857916666666668,20.09,44.36
2009,22.24875,20.09,44.36
2010,22.116333333333333,20.09,44.36
2011,21.7405,20.09,44.36
2012,22.1615,20.09,44.36
2013,21.546277777777778,20.09,44.36
1832,20.9145,15.27,47.5
1833,21.72525,15.27,47.5
1834,21.303166666666666,15.27,47.5
1835,20.594583333333333,15.27,47.5
1836,20.902166666666666,15.27,47.5
1837,20.475083333333334,15.27,47.5
1838,20.744416666666666,15.27,47.5
1839,20.6915,15.27,47.5
1840,21.165333333333333,15.27,47.5
1841,20.9315,15.27,47.5
1842,21.34,15.27,47.5
1843,21.467916666666667,15.27,47.5
1844,22.551411765,15.27,47.5
1845,22.542941176666666,15.27,47.5
1846,22.534470588333335,15.27,47.5
1847,22.526,15.27,47.5
1848,22.517529411666665,15.27,47.5
1849,22.509058823333334,15.27,47.5
1850,22.500588235,15.27,47.5
1851,21.4055,15.27,47.5
1852,21.480416666666667,15.27,47.5
1853,21.488166666666665,15.27,47.5
1854,21.606583333333333,15.27,47.5
1855,21.627666666666666,15.27,47.5
1856,20.857583333333334,15.27,47.5
1857,21.084583333333335,15.27,47.5
1858,20.72675,15.27,47.5
1859,21.274833333333333,15.27,47.5
1860,21.614833333333333,15.27,47.5
1861,21.04825,15.27,47.5
1862,20.92625,15.27,47.5
1863,21.161916666666666,15.27,47.5
1864,21.04625,15.27,47.5
1865,21.049583333333334,15.27,47.5
1866,21.212416666666666,15.27,47.5
1867,21.395166666666668,15.27,47.5
1868,21.849083333333333,15.27,47.5
1869,21.894666666666666,15.27,47.5
1870,21.78325,15.27,47.5
1871,21.589833333333335,15.27,47.5
1872,21.546416666666666,15.27,47.5
1873,21.837,15.27,47.5
1874,21.363,15.27,47.5
1875,20.836,15.27,47.5
1876,21.144166666666667,15.27,47.5
1877,21.816416666666665,15.27,47.5
1878,22.110500000000002,15.27,47.5
1879,21.005833333333335,15.27,47.5
1880,21.594333333333335,15.27,47.5
1881,21.35025,15.27,47.5
1882,20.928416666666667,15.27,47.5
1883,21.011583333333334,15.27,47.5
1884,20.900083333333335,15.27,47.5
1885,21.57,15.27,47.5
1886,21.050416666666667,15.27,47.5
1887,21.419,15.27,47.5
1888,21.723166666666668,15.27,47.5
1889,21.865083333333335,15.27,47.5
1890,21.221166666666665,15.27,47.5
1891,21.361583333333332,15.27,47.5
1892,21.21275,15.27,47.5
1893,20.799500000000002,15.27,47.5
1894,21.46966666666667,15.27,47.5
1895,21.401833333333332,15.27,47.5
1896,21.487583333333333,15.27,47.5
1897,21.389916666666668,15.27,47.5
1898,21.548666666666666,15.27,47.5
1899,21.557916666666667,15.27,47.5
1900,21.832,15.27,47.5
1901,21.838,15.27,47.5
1902,21.79475,15.27,47.5
1903,21.649083333333333,15.27,47.5
1904,20.5655,15.27,47.5
1905,22.00225,15.27,47.5
1906,21.54325,15.27,47.5
1907,21.351166666666668,15.27,47.5
1908,21.704333333333334,15.27,47.5
1909,21.3355,15.27,47.5
1910,21.67941666666667,15.27,47.5
1911,21.360333333333333,15.27,47.5
1912,21.3455,15.27,47.5
1913,21.67275,15.27,47.5
1914,22.018583333333332,15.27,47.5
1915,22.2055,15.27,47.5
1916,21.533,15.27,47.5
1917,20.730416666666667,15.27,47.5
1918,21.211333333333332,15.27,47.5
1919,21.62325,15.27,47.5
1920,21.251583333333333,15.27,47.5
1921,21.231583333333333,15.27,47.5
1922,21.721916666666665,15.27,47.5
1923,21.223833333333335,15.27,47.5
1924,21.472083333333334,15.27,47.5
1925,21.413833333333333,15.27,47.5
1926,21.98725,15.27,47.5
1927,21.784083333333335,15.27,47.5
1928,22.094083333333334,15.27,47.5
1929,21.723583333333334,15.27,47.5
1930,21.698916666666666,15.27,47.5
1931,21.751416666666668,15.27,47.5
1932,22.21366666666667,15.27,47.5
1933,21.537,15.27,47.5
1934,21.858083333333333,15.27,47.5
1935,22.051666666666666,15.27,47.5
1936,22.16058333333333,15.27,47.5
1937,22.019000000000002,15.27,47.5
1938,21.9815,15.27,47.5
1939,22.191833333333335,15.27,47.5
1940,22.098666666666666,15.27,47.5
1941,22.22925,15.27,47.5
1942,21.768416666666667,15.27,47.5
1943,21.304583333333333,15.27,47.5
1944,21.794916666666666,15.27,47.5
1945,21.447166666666668,15.27,47.5
1946,22.109666666666666,15.27,47.5
1947,21.578166666666668,15.27,47.5
1948,21.807083333333335,15.27,47.5
1949,21.45225,15.27,47.5
1950,21.422833333333333,15.27,47.5
1951,21.7495,15.27,47.5
1952,21.82133333333333,15.27,47.5
1953,21.905,15.27,47.5
1954,22.110583333333334,15.27,47.5
1955,21.838833333333334,15.27,47.5
1956,21.40908333333333,15.27,47.5
1957,21.594916666666666,15.27,47.5
1958,22.043833333333332,15.27,47.5
1959,22.36975,15.27,47.5
1960,21.663083333333333,15.27,47.5
1961,22.197583333333334,15.27,47.5
1962,21.721333333333334,15.27,47.5
1963,22.3605,15.27,47.5
1964,21.536166666666666,15.27,47.5
1965,21.907166666666665,15.27,47.5
1966,21.754833333333334,15.27,47.5
1967,21.853083333333334,15.27,47.5
1968,21.250166666666665,15.27,47.5
1969,22.349666666666668,15.27,47.5
1970,22.121833333333335,15.27,47.5
1971,21.771916666666666,15.27,47.5
1972,22.266750000000002,15.27,47.5
1973,22.634,15.27,47.5
1974,21.815916666666666,15.27,47.5
1975,21.758583333333334,15.27,47.5
1976,21.731749999999998,15.27,47.5
1977,22.207166666666666,15.27,47.5
1978,21.658916666666666,15.27,47.5
1979,21.816583333333334,15.27,47.5
1980,22.130166666666668,15.27,47.5
1981,21.691416666666665,15.27,47.5
1982,22.207833333333333,15.27,47.5
1983,22.127083333333335,15.27,47.5
1984,22.2915,15.27,47.5
1985,21.813499999999998,15.27,47.5
1986,22.153,15.27,47.5
1987,22.683833333333332,15.27,47.5
1988,22.143666666666665,15.27,47.5
1989,21.917083333333334,15.27,47.5
1990,22.40325,15.27,47.5
1991,21.967666666666666,15.27,47.5
1992,21.837416666666666,15.27,47.5
1993,22.508916666666668,15.27,47.5
1994,22.55366666666667,15.27,47.5
1995,22.462,15.27,47.5
1996,22.45475,15.27,47.5
1997,22.231666666666666,15.27,47.5
1998,23.27766666666667,15.27,47.5
1999,22.504666666666665,15.27,47.5
2000,22.456166666666668,15.27,47.5
2001,22.565333333333335,15.27,47.5
2002,23.1755,15.27,47.5
2003,22.749,15.27,47.5
2004,22.606583333333333,15.27,47.5
2005,22.73675,15.27,47.5
2006,22.349166666666665,15.27,47.5
2007,22.998,15.27,47.5
2008,22.595333333333333,15.27,47.5
2009,22.663,15.27,47.5
2010,23.035166666666665,15.27,47.5
2011,22.387166666666666,15.27,47.5
2012,22.843583333333335,15.27,47.5
2013,22.8545,15.27,47.5
1845,26.4035,4.02,40.98
1846,26.993833333333335,4.02,40.98
1847,26.361833333333333,4.02,40.98
1848,26.3675,4.02,40.98
1849,26.4215,4.02,40.98
1850,26.308333333333334,4.02,40.98
1851,26.48375,4.02,40.98
1852,26.452333333333332,4.02,40.98
1853,26.46966666666667,4.02,40.98
1854,26.613,4.02,40.98
1855,26.669083333333333,4.02,40.98
1856,26.240583333333333,4.02,40.98
1857,27.366814404166668,4.02,40.98
1858,27.3092409975,4.02,40.98
1859,27.25166759,4.02,40.98
1860,27.1940941825,4.02,40.98
1861,27.136520775833333,4.02,40.98
1862,27.07894736833333,4.02,40.98
1863,27.021373960833333,4.02,40.98
1864,26.963800554166667,4.02,40.98
1865,26.906227146666666,4.02,40.98
1866,26.84865374,4.02,40.98
1867,26.791080331666667,4.02,40.98
1868,26.733506925833332,4.02,40.98
1869,26.675933518333334,4.02,40.98
1870,26.61836011,4.02,40.98
1871,26.560786704166667,4.02,40.98
1872,26.503213295833334,4.02,40.98
1873,26.44563989,4.02,40.98
1874,26.388066481666666,4.02,40.98
1875,26.330493074166668,4.02,40.98
1876,26.272919668333333,4.02,40.98
1877,26.21534626,4.02,40.98
1878,26.157772853333334,4.02,40.98
1879,26.100199445833333,4.02,40.98
1880,26.042626039166667,4.02,40.98
1881,25.985052631666665,4.02,40.98
1882,25.927479224166667,4.02,40.98
1883,25.8699058175,4.02,40.98
1884,25.81233241,4.02,40.98
1885,25.7547590025,4.02,40.98
1886,25.697185595833332,4.02,40.98
1887,26.331,4.02,40.98
1888,26.548,4.02,40.98
1889,26.70375,4.02,40.98
1890,26.387999999999998,4.02,40.98
1891,26.30525,4.02,40.98
1892,26.38158333333333,4.02,40.98
1893,26.2685,4.02,40.98
1894,26.574416666666668,4.02,40.98
1895,26.512333333333334,4.02,40.98
1896,26.62816666666667,4.02,40.98
1897,26.360083333333336,4.02,40.98
1898,26.8135,4.02,40.98
1899,25.962333333333333,4.02,40.98
1900,27.307166666666667,4.02,40.98
1901,26.817166666666665,4.02,40.98
1902,26.807833333333335,4.02,40.98
1903,26.8425,4.02,40.98
1904,26.194166666666668,4.02,40.98
1905,26.5835,4.02,40.98
1906,26.427083333333332,4.02,40.98
1907,26.829583333333332,4.02,40.98
1908,27.263083333333334,4.02,40.98
1909,27.032666666666668,4.02,40.98
1910,26.605249999999998,4.02,40.98
1911,26.63458333333333,4.02,40.98
1912,26.347166666666666,4.02,40.98
1913,26.37366666666667,4.02,40.98
1914,26.53975,4.02,40.98
1915,27.815083333333334,4.02,40.98
1916,26.477166666666665,4.02,40.98
1917,26.005583333333334,4.02,40.98
1918,26.544333333333334,4.02,40.98
1919,27.409166666666668,4.02,40.98
1920,26.812333333333335,4.02,40.98
1921,26.30775,4.02,40.98
1922,26.42725,4.02,40.98
1923,26.57425,4.02,40.98
1924,26.25225,4.02,40.98
1925,26.52166666666667,4.02,40.98
1926,26.82375,4.02,40.98
1927,26.925916666666666,4.02,40.98
1928,27.182583333333334,4.02,40.98
1929,26.726416666666665,4.02,40.98
1930,27.041166666666665,4.02,40.98
1931,27.41283333333333,4.02,40.98
1932,27.57775,4.02,40.98
1933,26.99375,4.02,40.98
1934,26.57425,4.02,40.98
1935,26.717,4.02,40.98
1936,27.008583333333334,4.02,40.98
1937,27.288416666666667,4.02,40.98
1938,27.06158333333333,4.02,40.98
1939,26.965583333333335,4.02,40.98
1940,26.787333333333333,4.02,40.98
1941,27.41775,4.02,40.98
1942,27.491583333333335,4.02,40.98
1943,26.862,4.02,40.98
1944,26.690333333333335,4.02,40.98
1945,26.6575,4.02,40.98
1946,26.91725,4.02,40.98
1947,26.844833333333334,4.02,40.98
1948,26.887416666666667,4.02,40.98
1949,26.843583333333335,4.02,40.98
1950,26.61225,4.02,40.98
1951,27.27225,4.02,40.98
1952,27.127333333333333,4.02,40.98
1953,27.332916666666666,4.02,40.98
1954,27.099249999999998,4.02,40.98
1955,26.90775,4.02,40.98
1956,26.937666666666665,4.02,40.98
1957,27.010583333333333,4.02,40.98
1958,27.696416666666668,4.02,40.98
1959,27.02541666666667,4.02,40.98
1960,27.08525,4.02,40.98
